Subject,Investment_Amount,Multiplier,Prop_Returned,Returned,Second_Order_Expectation,Fairness,Soc1,Soc2,Trial
142,10,4,0.4,16,18,20.0,20.0,17.0,10_4__2
142,1,4,0.25,1,2,2.0,2.0,2.0,1_4
142,10,6,0.4,24,18,30.0,30.0,25.0,10_6
142,8,4,0.40625,13,15,15.0,15.0,12.0,8_4__2
142,4,6,0.291666667,7,7,12.0,12.0,8.0,4_6
142,8,4,0.40625,13,15,15.0,15.0,12.0,8_4__3
142,6,2,0.5,6,11,8.0,8.0,8.0,6_2__2
142,10,6,0.4,24,18,30.0,30.0,25.0,10_6__2
142,4,4,0.375,6,7,8.0,8.0,6.0,4_4
142,10,6,0.4,24,18,30.0,30.0,25.0,10_6__3
142,9,4,0.5,18,17,17.0,17.0,15.0,9_4
142,5,4,0.5,10,9,10.0,10.0,8.0,5_4__2
142,3,2,0.5,3,5,4.0,4.0,3.0,3_2__2
142,1,6,0.333333333,2,2,3.0,3.0,3.0,1_6
142,5,2,0.5,5,9,7.0,7.0,7.0,5_2
142,5,2,0.5,5,9,7.0,7.0,7.0,5_2__2
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__3
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__4
142,3,4,0.333333333,4,5,6.0,6.0,4.0,3_4__2
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__5
142,6,4,0.291666667,7,11,12.0,11.0,10.0,6_4
142,6,4,0.416666667,10,11,12.0,11.0,10.0,6_4__2
142,9,4,0.5,18,17,17.0,17.0,15.0,9_4__2
142,1,2,0,0,2,2.0,2.0,1.0,1_2
142,4,6,0.291666667,7,7,12.0,12.0,8.0,4_6__2
142,6,2,0.583333333,7,11,8.0,8.0,8.0,6_2__3
142,2,4,0.5,4,4,4.0,4.0,3.0,2_4__3
142,5,6,0.3,9,9,15.0,15.0,11.0,5_6__2
142,5,6,0.3,9,9,15.0,15.0,11.0,5_6__3
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__6
142,6,4,0.416666667,10,11,12.0,11.0,10.0,6_4__3
142,9,4,0.388888889,14,17,17.0,17.0,15.0,9_4__3
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__7
142,5,6,0.3,9,9,15.0,15.0,11.0,5_6__4
142,3,4,0.416666667,5,5,6.0,6.0,4.0,3_4__3
142,5,4,0.4,8,9,10.0,10.0,8.0,5_4__8
142,5,2,0.6,6,9,7.0,7.0,7.0,5_2__3
142,1,4,0.5,2,2,2.0,2.0,2.0,1_4__2
142,9,6,0.407407407,22,17,27.0,27.0,20.0,9_6
142,5,2,0.6,6,9,7.0,7.0,7.0,5_2__4
142,10,4,0.4,16,18,20.0,20.0,17.0,10_4__3
142,4,4,0.375,6,7,8.0,8.0,6.0,4_4__2
142,4,2,0.625,5,7,6.0,6.0,5.0,4_2__2
142,2,2,0.75,3,4,3.0,3.0,2.0,2_2__2
142,8,6,0.291666667,14,15,24.0,24.0,18.0,8_6
142,4,6,0.291666667,7,7,12.0,12.0,8.0,4_6__3
142,6,4,0.416666667,10,11,12.0,11.0,10.0,6_4__4
142,10,2,0.6,12,18,15.0,15.0,14.0,10_2
142,4,4,0.375,6,7,8.0,8.0,6.0,4_4__3
142,10,2,0.6,12,18,15.0,15.0,14.0,10_2__2
142,8,2,0.625,10,15,13.0,12.0,11.0,8_2
142,4,4,0.375,6,7,8.0,8.0,6.0,4_4__4
142,3,4,0.416666667,5,5,6.0,6.0,4.0,3_4__4
142,10,4,0.4,16,18,20.0,20.0,17.0,10_4__4
142,2,4,0.375,3,4,4.0,4.0,3.0,2_4__4
143,8,2,0.3125,5,14,7.0,7.0,7.0,8_2
143,4,6,0.416666667,10,5,9.0,9.0,9.0,4_6
143,6,4,0.416666667,10,8,10.0,10.0,10.0,6_4
143,2,4,0,0,0,0.0,0.0,0.0,2_4
143,4,2,0.125,1,5,1.0,1.0,1.0,4_2
143,10,4,0.5,20,18,20.0,20.0,20.0,10_4
143,1,4,0,0,0,0.0,0.0,0.0,1_4
143,2,2,0,0,0,0.0,0.0,0.0,2_2
143,6,6,0.388888889,14,8,16.0,16.0,16.0,6_6
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4
143,9,4,0.388888889,14,16,18.0,18.0,17.0,9_4
143,2,4,0,0,0,0.0,0.0,0.0,2_4__2
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__2
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__3
143,3,4,0.166666667,2,2,3.0,3.0,2.0,3_4
143,10,6,0.5,30,18,30.0,30.0,30.0,10_6
143,10,4,0.5,20,18,20.0,20.0,20.0,10_4__2
143,7,6,0.5,21,12,20.0,20.0,20.0,7_6
143,5,6,0.5,15,7,13.0,13.0,12.0,5_6
143,4,4,0.3125,5,5,5.0,5.0,5.0,4_4
143,3,6,0.277777778,5,2,5.0,5.0,5.0,3_6
143,3,4,0.166666667,2,2,3.0,3.0,2.0,3_4__2
143,6,2,0.333333333,4,8,4.0,4.0,4.0,6_2
143,3,4,0.166666667,2,2,3.0,3.0,2.0,3_4__3
143,3,4,0.166666667,2,2,3.0,3.0,2.0,3_4__4
143,3,2,0,0,2,0.0,0.0,0.0,3_2
143,7,4,0.5,14,12,13.0,13.0,12.0,7_4
143,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__2
143,4,6,0.416666667,10,5,9.0,9.0,9.0,4_6__2
143,8,6,0.5,24,14,23.0,23.0,23.0,8_6
143,9,6,0.5,27,16,27.0,27.0,26.0,9_6
143,1,4,0,0,0,0.0,0.0,0.0,1_4__2
143,5,6,0.4,12,7,13.0,13.0,12.0,5_6__2
143,10,4,0.5,20,18,20.0,20.0,20.0,10_4__3
143,9,4,0.5,18,16,18.0,18.0,17.0,9_4__2
143,10,6,0.5,30,18,30.0,30.0,30.0,10_6__2
143,6,2,0.333333333,4,8,4.0,4.0,4.0,6_2__2
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__4
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__5
143,3,6,0.277777778,5,2,5.0,5.0,5.0,3_6__2
143,1,6,0,0,0,0.0,0.0,0.0,1_6
143,10,6,0.5,30,18,30.0,30.0,30.0,10_6__3
143,5,2,0.2,2,7,3.0,3.0,2.0,5_2
143,9,4,0.5,18,16,18.0,18.0,17.0,9_4__3
143,6,4,0.416666667,10,8,10.0,10.0,10.0,6_4__2
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__6
143,7,4,0.392857143,11,12,13.0,13.0,12.0,7_4__2
143,2,4,0,0,0,0.0,0.0,0.0,2_4__3
143,2,2,0,0,0,0.0,0.0,0.0,2_2__2
143,10,2,0.5,10,18,10.0,10.0,10.0,10_2
143,5,2,0.3,3,7,3.0,3.0,2.0,5_2__2
143,6,6,0.388888889,14,8,16.0,16.0,16.0,6_6__2
143,2,4,0,0,0,0.0,0.0,0.0,2_4__4
143,8,4,0.40625,13,14,15.0,15.0,15.0,8_4
143,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__3
143,10,4,0.5,20,18,20.0,20.0,20.0,10_4__4
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__7
143,1,2,0,0,0,0.0,0.0,0.0,1_2
143,8,4,0.5,16,14,15.0,15.0,15.0,8_4__2
143,2,6,0.416666667,5,0,2.0,2.0,2.0,2_6
143,8,4,0.5,16,14,15.0,15.0,15.0,8_4__3
143,3,2,0,0,2,0.0,0.0,0.0,3_2__2
143,4,6,0.416666667,10,5,9.0,9.0,9.0,4_6__3
143,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__4
143,5,2,0.3,3,7,3.0,3.0,2.0,5_2__3
143,5,2,0.3,3,7,3.0,3.0,2.0,5_2__4
143,9,2,0.5,9,16,9.0,9.0,8.0,9_2
143,5,6,0.4,12,7,13.0,13.0,12.0,5_6__3
143,5,6,0.4,12,7,13.0,13.0,12.0,5_6__4
143,6,4,0.416666667,10,8,10.0,10.0,10.0,6_4__3
143,7,2,0.5,7,12,6.0,6.0,5.0,7_2
143,6,4,0.416666667,10,8,10.0,10.0,10.0,6_4__4
143,5,4,0.4,8,7,8.0,8.0,8.0,5_4__8
143,4,2,0.125,1,5,1.0,1.0,1.0,4_2__2
143,10,2,0.5,10,18,10.0,10.0,10.0,10_2__2
143,6,2,0.333333333,4,8,4.0,4.0,4.0,6_2__3
144,5,4,0.2,4,12,8.0,8.0,7.0,5_4
144,7,4,0.392857143,11,16,12.0,12.0,11.0,7_4
144,2,2,0.25,1,5,2.0,2.0,1.0,2_2
144,9,6,0.407407407,22,20,28.0,30.0,24.0,9_6
144,4,6,0.416666667,10,10,12.0,12.0,8.0,4_6
144,10,4,0.2,8,22,16.0,18.0,16.0,10_4
144,7,6,0.30952381,13,16,24.0,24.0,18.0,7_6
144,8,4,0.5,16,18,13.0,14.0,14.0,8_4
144,1,2,0,0,4,1.0,1.0,0.0,1_2
144,6,4,0.416666667,10,14,10.0,10.0,9.0,6_4
144,9,2,0.277777778,5,20,7.0,8.0,8.0,9_2
144,6,2,0.166666667,2,14,5.0,5.0,5.0,6_2
144,3,4,0.166666667,2,8,6.0,3.0,3.0,3_4
144,2,4,0,0,5,4.0,4.0,2.0,2_4
144,10,6,0.6,36,22,32.0,34.0,28.0,10_6
144,4,6,0.291666667,7,10,12.0,12.0,8.0,4_6__2
144,10,4,0.4,16,22,16.0,18.0,16.0,10_4__2
144,1,4,0,0,4,2.0,2.0,1.0,1_4
144,5,4,0.2,4,12,8.0,8.0,7.0,5_4__2
144,7,4,0.392857143,11,16,12.0,12.0,11.0,7_4__2
144,1,4,0,0,4,2.0,2.0,1.0,1_4__2
144,8,4,0.3125,10,18,13.0,14.0,14.0,8_4__2
144,7,2,0.285714286,4,16,6.0,6.0,6.0,7_2
144,9,4,0.388888889,14,20,15.0,16.0,16.0,9_4
144,8,6,0.395833333,19,18,28.0,26.0,24.0,8_6
144,3,6,0.277777778,5,8,8.0,8.0,5.0,3_6
144,10,4,0.4,16,22,16.0,18.0,16.0,10_4__3
144,10,2,0.2,4,22,8.0,9.0,8.0,10_2
144,3,2,0,0,8,2.0,2.0,1.0,3_2
144,2,6,0.083333333,1,5,8.0,8.0,4.0,2_6
144,5,4,0.3,6,12,8.0,8.0,7.0,5_4__3
144,3,4,0.166666667,2,8,6.0,3.0,3.0,3_4__2
144,3,4,0.166666667,2,8,6.0,3.0,3.0,3_4__3
144,5,4,0.4,8,12,8.0,8.0,7.0,5_4__4
144,5,2,0.5,5,12,4.0,4.0,3.0,5_2
144,5,6,0.4,12,12,16.0,16.0,12.0,5_6
144,6,2,0.166666667,2,14,5.0,5.0,5.0,6_2__2
144,4,4,0.3125,5,10,5.0,5.0,4.0,4_4
144,2,4,0.125,1,5,4.0,4.0,2.0,2_4__2
144,5,6,0.4,12,12,16.0,16.0,12.0,5_6__2
144,4,4,0.3125,5,10,5.0,5.0,4.0,4_4__2
144,6,4,0.416666667,10,14,10.0,10.0,9.0,6_4__2
144,5,2,0.4,4,12,4.0,4.0,3.0,5_2__2
144,10,6,0.5,30,22,32.0,34.0,28.0,10_6__2
144,3,4,0.083333333,1,8,6.0,3.0,3.0,3_4__4
144,4,2,0.125,1,10,3.0,3.0,2.0,4_2
144,5,4,0.3,6,12,8.0,8.0,7.0,5_4__5
144,2,2,0,0,5,2.0,2.0,1.0,2_2__2
144,10,4,0.4,16,22,16.0,18.0,16.0,10_4__4
144,10,2,0.4,8,22,8.0,9.0,8.0,10_2__2
144,5,2,0.2,2,12,4.0,4.0,3.0,5_2__3
144,4,6,0.416666667,10,10,12.0,12.0,8.0,4_6__3
144,3,6,0.277777778,5,8,8.0,8.0,5.0,3_6__2
144,3,2,0.166666667,1,8,2.0,2.0,1.0,3_2__2
144,4,4,0.1875,3,10,5.0,5.0,4.0,4_4__3
144,6,6,0.305555556,11,14,20.0,20.0,14.0,6_6
144,6,2,0.166666667,2,14,5.0,5.0,5.0,6_2__3
144,8,2,0.3125,5,18,7.0,7.0,7.0,8_2
144,5,6,0.3,9,12,16.0,16.0,12.0,5_6__3
144,2,4,0,0,5,4.0,4.0,2.0,2_4__3
144,10,6,0.4,24,22,32.0,34.0,28.0,10_6__3
144,5,4,0.4,8,12,8.0,8.0,7.0,5_4__6
144,1,6,0,0,4,4.0,4.0,3.0,1_6
144,4,4,0.3125,5,10,5.0,5.0,4.0,4_4__4
144,5,4,0.4,8,12,8.0,8.0,7.0,5_4__7
144,9,4,0.305555556,11,20,15.0,16.0,16.0,9_4__2
144,5,4,0.3,6,12,8.0,8.0,7.0,5_4__8
144,6,4,0.291666667,7,14,10.0,10.0,9.0,6_4__3
144,5,2,0.2,2,12,4.0,4.0,3.0,5_2__4
144,8,4,0.40625,13,18,13.0,14.0,14.0,8_4__3
144,6,4,0.291666667,7,14,10.0,10.0,9.0,6_4__4
144,4,2,0.125,1,10,3.0,3.0,2.0,4_2__2
144,9,4,0.388888889,14,20,15.0,16.0,16.0,9_4__3
144,2,4,0,0,5,4.0,4.0,2.0,2_4__4
144,5,6,0.4,12,12,16.0,16.0,12.0,5_6__4
144,6,6,0.388888889,14,14,20.0,20.0,14.0,6_6__2
145,2,4,0,0,0,0.0,0.0,0.0,2_4
145,6,2,0.833333333,10,10,3.0,3.0,3.0,6_2
145,2,4,0,0,0,0.0,0.0,0.0,2_4__2
145,5,4,0.4,8,7,8.0,8.0,8.0,5_4
145,4,4,0.375,6,5,5.0,5.0,5.0,4_4
145,1,6,0,0,0,0.0,0.0,0.0,1_6
145,1,4,0,0,0,0.0,0.0,0.0,1_4
145,5,6,0.4,12,7,13.0,13.0,8.0,5_6
145,4,2,0,0,5,1.0,1.0,1.0,4_2
145,6,6,0.305555556,11,10,16.0,16.0,10.0,6_6
145,8,4,0.5,16,15,15.0,15.0,15.0,8_4
145,10,4,0.5,20,20,20.0,20.0,20.0,10_4
145,5,4,0.4,8,7,8.0,8.0,8.0,5_4__2
145,10,6,0.4,24,20,30.0,30.0,22.0,10_6
145,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__2
145,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__3
145,9,4,0.5,18,16,17.0,17.0,17.0,9_4
145,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4
145,3,4,0.333333333,4,2,3.0,3.0,3.0,3_4
145,9,6,0.5,27,16,27.0,27.0,18.0,9_6
145,5,4,0.3,6,7,8.0,8.0,8.0,5_4__3
145,4,2,0.125,1,5,1.0,1.0,1.0,4_2__2
145,2,4,0,0,0,0.0,0.0,0.0,2_4__3
145,3,4,0.166666667,2,2,3.0,3.0,3.0,3_4__2
145,7,6,0.404761905,17,12,20.0,20.0,13.0,7_6
145,8,4,0.5,16,15,15.0,15.0,15.0,8_4__2
145,5,4,0.4,8,7,8.0,8.0,8.0,5_4__4
145,5,6,0.3,9,7,13.0,13.0,8.0,5_6__2
145,8,4,0.5,16,15,15.0,15.0,15.0,8_4__3
145,6,2,0.333333333,4,10,3.0,3.0,3.0,6_2__2
145,3,2,0,0,2,0.0,0.0,0.0,3_2
145,3,6,0.222222222,4,2,6.0,6.0,4.0,3_6
145,4,6,0.208333333,5,5,9.0,9.0,7.0,4_6
145,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
145,9,4,0.5,18,16,17.0,17.0,17.0,9_4__2
145,5,2,0.2,2,7,3.0,3.0,3.0,5_2
145,5,2,0.2,2,7,3.0,3.0,3.0,5_2__2
145,1,2,0,0,0,0.0,0.0,0.0,1_2
145,8,6,0.291666667,14,15,23.0,23.0,15.0,8_6
145,6,6,0.305555556,11,10,16.0,16.0,10.0,6_6__2
145,9,4,0.5,18,16,17.0,17.0,17.0,9_4__3
145,7,4,0.392857143,11,12,13.0,13.0,13.0,7_4
145,1,4,0,0,0,0.0,0.0,0.0,1_4__2
145,4,4,0.3125,5,5,5.0,5.0,5.0,4_4__4
145,5,2,0.3,3,7,3.0,3.0,3.0,5_2__3
145,5,6,0.3,9,7,13.0,13.0,8.0,5_6__3
145,2,4,0,0,0,0.0,0.0,0.0,2_4__4
145,6,2,0.333333333,4,10,3.0,3.0,3.0,6_2__3
145,4,6,0.291666667,7,5,9.0,9.0,7.0,4_6__2
145,2,2,0,0,0,0.0,0.0,0.0,2_2
145,3,4,0.166666667,2,2,3.0,3.0,3.0,3_4__3
145,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
145,3,2,0,0,2,0.0,0.0,0.0,3_2__2
145,10,6,0.4,24,20,30.0,30.0,22.0,10_6__2
145,10,2,0.2,4,20,5.0,5.0,5.0,10_2
145,2,6,0,0,0,2.0,2.0,0.0,2_6
145,3,6,0.222222222,4,2,6.0,6.0,4.0,3_6__2
145,5,4,0.4,8,7,8.0,8.0,8.0,5_4__5
145,8,2,0.375,6,15,4.0,4.0,4.0,8_2
145,2,2,0,0,0,0.0,0.0,0.0,2_2__2
145,5,4,0.4,8,7,8.0,8.0,8.0,5_4__6
145,7,4,0.392857143,11,12,13.0,13.0,13.0,7_4__2
145,5,4,0.3,6,7,8.0,8.0,8.0,5_4__7
145,9,2,0.277777778,5,16,5.0,5.0,5.0,9_2
145,3,4,0.166666667,2,2,3.0,3.0,3.0,3_4__4
145,4,6,0.208333333,5,5,9.0,9.0,7.0,4_6__3
145,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4__2
145,5,6,0.3,9,7,13.0,13.0,8.0,5_6__4
145,7,2,0.428571429,6,12,4.0,4.0,4.0,7_2
145,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4__3
145,5,2,0.2,2,7,3.0,3.0,3.0,5_2__4
145,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4__4
145,10,6,0.3,18,20,30.0,30.0,22.0,10_6__3
145,5,4,0.3,6,7,8.0,8.0,8.0,5_4__8
145,10,4,0.3,12,20,20.0,20.0,20.0,10_4__4
145,10,2,0.5,10,20,5.0,5.0,5.0,10_2__2
146,2,4,0.375,3,4,2.0,2.0,0.0,2_4
146,6,4,0.416666667,10,8,8.0,8.0,8.0,6_4
146,5,2,0.7,7,8,8.0,8.0,5.0,5_2
146,10,6,0.4,24,20,30.0,30.0,20.0,10_6
146,5,6,0.4,12,8,15.0,15.0,8.0,5_6
146,5,6,0.3,9,8,15.0,15.0,8.0,5_6__2
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4
146,7,4,0.392857143,11,13,13.0,13.0,13.0,7_4
146,4,6,0.291666667,7,5,12.0,12.0,5.0,4_6
146,1,4,0.25,1,3,0.0,0.0,0.0,1_4
146,6,2,0.583333333,7,8,8.0,8.0,6.0,6_2
146,3,4,0.416666667,5,3,3.0,3.0,3.0,3_4
146,6,6,0.194444444,7,8,18.0,18.0,8.0,6_6
146,9,6,0.407407407,22,18,27.0,27.0,18.0,9_6
146,6,2,0.5,6,8,8.0,8.0,6.0,6_2__2
146,2,4,0,0,4,2.0,2.0,0.0,2_4__2
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__2
146,5,2,0.7,7,8,8.0,8.0,5.0,5_2__2
146,10,4,0.5,20,20,18.0,18.0,18.0,10_4
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__3
146,9,4,0.388888889,14,18,18.0,18.0,18.0,9_4
146,3,4,0.166666667,2,3,3.0,3.0,3.0,3_4__2
146,8,4,0.40625,13,15,15.0,15.0,15.0,8_4
146,4,6,0.291666667,7,5,12.0,12.0,5.0,4_6__2
146,6,2,0.833333333,10,8,8.0,8.0,6.0,6_2__3
146,10,2,1,20,20,20.0,20.0,10.0,10_2
146,10,6,0.4,24,20,30.0,30.0,20.0,10_6__2
146,5,6,0.3,9,8,15.0,15.0,8.0,5_6__3
146,2,4,0,0,4,2.0,2.0,0.0,2_4__3
146,6,4,0.416666667,10,8,8.0,8.0,8.0,6_4__2
146,9,4,0.305555556,11,18,18.0,18.0,18.0,9_4__2
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__4
146,10,6,0.3,18,20,30.0,30.0,20.0,10_6__3
146,8,6,0.291666667,14,15,24.0,24.0,15.0,8_6
146,9,2,0.777777778,14,18,18.0,18.0,9.0,9_2
146,4,2,0.625,5,5,5.0,5.0,4.0,4_2
146,3,2,0.833333333,5,3,3.0,3.0,3.0,3_2
146,5,2,0.5,5,8,8.0,8.0,5.0,5_2__3
146,6,6,0.305555556,11,8,18.0,18.0,8.0,6_6__2
146,3,4,0.333333333,4,3,3.0,3.0,3.0,3_4__3
146,6,4,0.416666667,10,8,8.0,8.0,8.0,6_4__3
146,1,2,0,0,1,1.0,1.0,1.0,1_2
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__5
146,6,4,0.416666667,10,8,8.0,8.0,8.0,6_4__4
146,5,6,0.3,9,8,15.0,15.0,8.0,5_6__4
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__6
146,8,4,0.40625,13,15,15.0,15.0,15.0,8_4__2
146,10,2,1,20,20,20.0,20.0,10.0,10_2__2
146,3,6,0.277777778,5,3,9.0,9.0,3.0,3_6
146,2,4,0,0,4,2.0,2.0,0.0,2_4__4
146,7,2,0.5,7,13,13.0,13.0,7.0,7_2
146,8,2,0.625,10,15,15.0,15.0,8.0,8_2
146,4,4,0.5,8,5,5.0,5.0,5.0,4_4
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__7
146,7,6,0.19047619,8,3,21.0,21.0,13.0,7_6
146,1,4,0,0,3,0.0,0.0,0.0,1_4__2
146,2,2,0,0,2,2.0,2.0,2.0,2_2
146,4,4,0.5,8,5,5.0,5.0,5.0,4_4__2
146,3,6,0.388888889,7,3,9.0,9.0,3.0,3_6__2
146,8,4,0.3125,10,15,15.0,15.0,15.0,8_4__3
146,1,6,0,0,1,3.0,3.0,1.0,1_6
146,2,2,0.25,1,2,2.0,2.0,2.0,2_2__2
146,4,6,0.291666667,7,5,12.0,12.0,5.0,4_6__3
146,3,4,0.583333333,7,3,3.0,3.0,3.0,3_4__4
146,3,2,0.333333333,2,3,3.0,3.0,3.0,3_2__2
146,5,2,0.5,5,8,8.0,8.0,5.0,5_2__4
146,4,4,0.5,8,5,5.0,5.0,5.0,4_4__3
146,2,6,0.083333333,1,2,6.0,6.0,2.0,2_6
146,4,4,0.5,8,5,5.0,5.0,5.0,4_4__4
146,10,4,0.5,20,20,18.0,18.0,18.0,10_4__2
146,5,4,0.4,8,8,8.0,8.0,8.0,5_4__8
146,10,4,0.5,20,20,18.0,18.0,18.0,10_4__3
146,7,4,0.392857143,11,13,13.0,13.0,13.0,7_4__2
146,9,4,0.694444444,25,18,18.0,18.0,18.0,9_4__3
146,10,4,0.5,20,20,18.0,18.0,18.0,10_4__4
146,4,2,0.375,3,5,5.0,5.0,4.0,4_2__2
148,5,2,0,0,10,5.0,5.0,4.0,5_2
148,5,4,0,0,10,8.0,10.0,8.0,5_4
148,4,4,0,0,8,6.0,8.0,8.0,4_4
148,9,2,0,0,18,9.0,9.0,8.0,9_2
148,8,2,0,0,16,8.0,8.0,7.0,8_2
148,1,6,0,0,2,2.0,3.0,2.0,1_6
148,9,4,0,0,18,16.0,18.0,18.0,9_4
148,4,4,0,0,8,6.0,8.0,8.0,4_4__2
148,8,4,0.09375,3,16,15.0,16.0,15.0,8_4
148,2,2,0,0,4,2.0,2.0,1.0,2_2
148,3,4,0.083333333,1,6,3.0,5.0,5.0,3_4
148,10,4,0.1,4,20,18.0,20.0,20.0,10_4
148,5,2,0,0,10,5.0,5.0,4.0,5_2__2
148,4,4,0.125,2,8,6.0,8.0,8.0,4_4__3
148,3,6,0.111111111,2,6,6.0,9.0,6.0,3_6
148,6,4,0,0,12,10.0,12.0,10.0,6_4
148,9,4,0.111111111,4,18,16.0,18.0,18.0,9_4__2
148,2,2,0,0,4,2.0,2.0,1.0,2_2__2
148,8,4,0.09375,3,16,15.0,16.0,15.0,8_4__2
148,6,2,0.083333333,1,12,6.0,6.0,5.0,6_2
148,6,2,0,0,12,6.0,6.0,5.0,6_2__2
148,7,6,0.095238095,4,14,14.0,22.0,14.0,7_6
148,2,4,0,0,4,2.0,4.0,3.0,2_4
148,3,4,0.083333333,1,6,3.0,5.0,5.0,3_4__2
148,1,4,0,0,2,2.0,1.0,1.0,1_4
148,10,4,0.3,12,20,18.0,20.0,20.0,10_4__2
148,3,4,0.166666667,2,6,3.0,5.0,5.0,3_4__3
148,2,4,0,0,4,2.0,4.0,3.0,2_4__2
148,5,4,0,0,10,8.0,10.0,8.0,5_4__2
148,2,4,0,0,4,2.0,4.0,3.0,2_4__3
148,6,4,0.083333333,2,12,10.0,12.0,10.0,6_4__2
148,9,4,0.111111111,4,18,16.0,18.0,18.0,9_4__3
148,5,4,0.1,2,10,8.0,10.0,8.0,5_4__3
148,4,2,0.125,1,8,4.0,4.0,3.0,4_2
148,7,4,0,0,14,12.0,14.0,12.0,7_4
148,6,4,0.083333333,2,12,10.0,12.0,10.0,6_4__3
148,6,6,0,0,12,12.0,18.0,12.0,6_6
148,8,4,0.09375,3,16,15.0,16.0,15.0,8_4__3
148,5,6,0.1,3,10,10.0,15.0,10.0,5_6
148,3,4,0,0,6,3.0,5.0,5.0,3_4__4
148,2,4,0,0,4,2.0,4.0,3.0,2_4__4
148,7,4,0.107142857,3,14,12.0,14.0,12.0,7_4__2
148,10,2,0,0,20,10.0,10.0,9.0,10_2
148,5,6,0.1,3,10,10.0,15.0,10.0,5_6__2
148,10,6,0.1,6,20,20.0,30.0,20.0,10_6
148,10,4,0,0,20,18.0,20.0,20.0,10_4__3
148,4,2,0,0,8,4.0,4.0,3.0,4_2__2
148,4,6,0,0,8,8.0,12.0,8.0,4_6
148,10,6,0,0,20,20.0,30.0,20.0,10_6__2
148,5,4,0,0,10,8.0,10.0,8.0,5_4__4
148,5,4,0.1,2,10,8.0,10.0,8.0,5_4__5
148,4,6,0.083333333,2,8,8.0,12.0,8.0,4_6__2
148,1,4,0,0,2,2.0,1.0,1.0,1_4__2
148,5,6,0.1,3,10,10.0,15.0,10.0,5_6__3
148,4,6,0.083333333,2,8,8.0,12.0,8.0,4_6__3
148,5,4,0,0,10,8.0,10.0,8.0,5_4__6
148,10,4,0.1,4,20,18.0,20.0,20.0,10_4__4
148,5,4,0,0,10,8.0,10.0,8.0,5_4__7
148,10,2,0,0,20,10.0,10.0,9.0,10_2__2
148,9,6,0,0,18,18.0,27.0,18.0,9_6
148,6,6,0.111111111,4,12,12.0,18.0,12.0,6_6__2
148,3,2,0,0,6,3.0,3.0,2.0,3_2
148,5,6,0.1,3,10,10.0,15.0,10.0,5_6__4
148,7,2,0,0,14,7.0,7.0,6.0,7_2
148,2,6,0,0,4,4.0,6.0,4.0,2_6
148,8,6,0.104166667,5,16,16.0,24.0,16.0,8_6
148,4,4,0.1875,3,8,6.0,8.0,8.0,4_4__4
148,5,2,0,0,10,5.0,5.0,4.0,5_2__3
148,10,6,0.1,6,20,20.0,30.0,20.0,10_6__3
148,6,2,0,0,12,6.0,6.0,5.0,6_2__3
148,3,6,0.111111111,2,6,6.0,9.0,6.0,3_6__2
148,5,4,0.2,4,10,8.0,10.0,8.0,5_4__8
148,3,2,0,0,6,3.0,3.0,2.0,3_2__2
148,6,4,0.083333333,2,12,10.0,12.0,10.0,6_4__4
148,1,2,0,0,2,1.0,0.0,0.0,1_2
148,5,2,0,0,10,5.0,5.0,4.0,5_2__4
150,6,4,0.291666667,7,12,10.0,10.0,2.0,6_4
150,2,4,0,0,4,0.0,0.0,0.0,2_4
150,5,6,0.2,6,10,12.0,13.0,0.0,5_6
150,7,4,0.392857143,11,14,12.0,12.0,4.0,7_4
150,3,6,0,0,6,5.0,6.0,0.0,3_6
150,6,4,0.291666667,7,12,10.0,10.0,2.0,6_4__2
150,2,4,0,0,4,0.0,0.0,0.0,2_4__2
